Sample in Buffer,Sample in Window,TRIGGER,Brik1_u/PilotImag[17:0],Brik1_u/PilotReal[17:0]
25778,25778,0,-49621,114700
25779,25779,0,-49621,114700
25780,25780,0,-55149,109213
25781,25781,0,-55149,109213
25782,25782,0,-55149,109213
25783,25783,0,-55149,109213
25784,25784,0,-51895,112815
25785,25785,0,-51895,112815
25786,25786,0,-51895,112815
25787,25787,0,-51895,112815
25788,25788,0,-50024,107834
25789,25789,0,-50024,107834
25790,25790,0,-50024,107834
25791,25791,0,-50024,107834
25792,25792,0,-47707,106571
25793,25793,0,-47707,106571
25794,25794,0,-47707,106571
25795,25795,0,-47707,106571
25796,25796,0,-44617,97895
25797,25797,0,-44617,97895
25798,25798,0,-44617,97895
25799,25799,0,-44617,97895
25800,25800,0,-52600,115663
25801,25801,0,-52600,115663
25802,25802,0,-52600,115663
25803,25803,0,-52600,115663
25804,25804,0,-52600,115663
25805,25805,0,-52600,115663
25806,25806,0,-52600,115663
25807,25807,0,-52600,115663
25808,25808,0,-69252,110806
25809,25809,0,-69252,110806
25810,25810,0,-69252,110806
25811,25811,0,-69252,110806
25812,25812,0,-77931,98665
25813,25813,0,-77931,98665
25814,25814,0,-77931,98665
25815,25815,0,-77931,98665
25816,25816,0,-90310,90790
25817,25817,0,-90310,90790
25818,25818,0,-90310,90790
25819,25819,0,-90310,90790
25820,25820,0,-107484,63309
25821,25821,0,-107484,63309
25822,25822,0,-107484,63309
25823,25823,0,-107484,63309
25824,25824,0,-106794,36524
25825,25825,0,-106794,36524
25826,25826,0,-106794,36524
25827,25827,0,-106794,36524
25828,25828,0,-112451,-9167
25829,25829,0,-112451,-9167
25830,25830,0,-112451,-9167
25831,25831,0,-112451,-9167
25832,25832,0,-93848,-50437
25833,25833,0,-93848,-50437
25834,25834,0,-93848,-50437
25835,25835,0,-93848,-50437
25836,25836,0,-75384,-83103
25837,25837,0,-75384,-83103
25838,25838,0,-75384,-83103
25839,25839,0,-75384,-83103
25840,25840,0,-75384,-83103
25841,25841,0,-75384,-83103
25842,25842,0,-75384,-83103
25843,25843,0,-75384,-83103
25844,25844,0,-9253,-123352
25845,25845,0,-9253,-123352
25846,25846,0,-9253,-123352
25847,25847,0,-9253,-123352
25848,25848,0,24117,-117035
25849,25849,0,24117,-117035
25850,25850,0,24117,-117035
25851,25851,0,24117,-117035
25852,25852,0,60567,-108465
25853,25853,0,60567,-108465
25854,25854,0,60567,-108465
25855,25855,0,60567,-108465
25856,25856,0,67394,-99453
25857,25857,0,67394,-99453
25858,25858,0,67394,-99453
25859,25859,0,67394,-99453
25860,25860,0,75098,-95843
25861,25861,0,75098,-95843
25862,25862,0,75098,-95843
25863,25863,0,75098,-95843
25864,25864,0,75124,-90949
25865,25865,0,75124,-90949
25866,25866,0,75124,-90949
25867,25867,0,75124,-90949
25868,25868,0,71335,-92700
25869,25869,0,71335,-92700
25870,25870,0,71335,-92700
25871,25871,0,71335,-92700
25872,25872,0,69834,-92301
25873,25873,0,69834,-92301
25874,25874,0,69834,-92301
25875,25875,0,69834,-92301
25876,25876,0,69834,-92301
25877,25877,0,69834,-92301
25878,25878,0,69834,-92301
25879,25879,0,69834,-92301
25880,25880,0,76153,-109673
25881,25881,0,76153,-109673
25882,25882,0,76153,-109673
25883,25883,0,76153,-109673
25884,25884,0,65933,-110721
25885,25885,0,65933,-110721
25886,25886,0,65933,-110721
25887,25887,0,65933,-110721
25888,25888,0,58887,-107299
25889,25889,0,58887,-107299
25890,25890,0,58887,-107299
25891,25891,0,58887,-107299
25892,25892,0,63445,-105950
25893,25893,0,63445,-105950
25894,25894,0,63445,-105950
25895,25895,0,63445,-105950
25896,25896,0,63393,-100679
25897,25897,0,63393,-100679
25898,25898,0,63393,-100679
25899,25899,0,63393,-100679
25900,25900,0,59825,-100716
25901,25901,0,59825,-100716
25902,25902,0,59825,-100716
25903,25903,0,59825,-100716
25904,25904,0,61879,-95641
25905,25905,0,61879,-95641
25906,25906,0,61879,-95641
25907,25907,0,61879,-95641
25908,25908,0,59247,-94349
25909,25909,0,59247,-94349
25910,25910,0,59247,-94349
25911,25911,0,59247,-94349
25912,25912,0,59247,-94349
25913,25913,0,59247,-94349
25914,25914,0,59247,-94349
25915,25915,0,59247,-94349
25916,25916,0,71960,-112799
25917,25917,0,71960,-112799
25918,25918,0,71960,-112799
25919,25919,0,71960,-112799
25920,25920,0,70502,-110931
25921,25921,0,70502,-110931
25922,25922,0,70502,-110931
25923,25923,0,70502,-110931
25924,25924,0,60536,-112503
25925,25925,0,60536,-112503
25926,25926,0,60536,-112503
25927,25927,0,60536,-112503
25928,25928,0,60531,-108332
25929,25929,0,60531,-108332
25930,25930,0,60531,-108332
25931,25931,0,60531,-108332
25932,25932,0,58742,-107319
25933,25933,0,58742,-107319
25934,25934,0,58742,-107319
25935,25935,0,58742,-107319
25936,25936,0,49887,-105134
25937,25937,0,49887,-105134
25938,25938,0,49887,-105134
25939,25939,0,49887,-105134
25940,25940,0,47329,-105303
25941,25941,0,47329,-105303
25942,25942,0,47329,-105303
25943,25943,0,47329,-105303
25944,25944,0,51787,-99408
25945,25945,0,51787,-99408
25946,25946,0,51787,-99408
25947,25947,0,51787,-99408
25948,25948,0,57135,-116003
25949,25949,0,57135,-116003
25950,25950,0,57135,-116003
25951,25951,0,57135,-116003
25952,25952,0,57135,-116003
25953,25953,0,57135,-116003
25954,25954,0,57135,-116003
25955,25955,0,57135,-116003
25956,25956,0,79678,-104013
25957,25957,0,79678,-104013
25958,25958,0,79678,-104013
25959,25959,0,79678,-104013
25960,25960,0,96672,-84219
25961,25961,0,96672,-84219
25962,25962,0,96672,-84219
25963,25963,0,96672,-84219
25964,25964,0,102500,-64708
25965,25965,0,102500,-64708
25966,25966,0,102500,-64708
25967,25967,0,102500,-64708
25968,25968,0,118030,-29328
25969,25969,0,118030,-29328
25970,25970,0,118030,-29328
25971,25971,0,118030,-29328
25972,25972,0,108427,8515
25973,25973,0,108427,8515
25974,25974,0,108427,8515
25975,25975,0,108427,8515
25976,25976,0,96499,50050
25977,25977,0,96499,50050
25978,25978,0,96499,50050
25979,25979,0,96499,50050
25980,25980,0,68913,85665
25981,25981,0,68913,85665
25982,25982,0,68913,85665
25983,25983,0,68913,85665
25984,25984,0,38086,107690
25985,25985,0,38086,107690
25986,25986,0,38086,107690
25987,25987,0,38086,107690
25988,25988,0,38086,107690
25989,25989,0,38086,107690
25990,25990,0,38086,107690
25991,25991,0,38086,107690
25992,25992,0,-38773,119649
25993,25993,0,-38773,119649
25994,25994,0,-38773,119649
25995,25995,0,-38773,119649
25996,25996,0,-56198,106756
25997,25997,0,-56198,106756
25998,25998,0,-56198,106756
25999,25999,0,-56198,106756
26000,26000,0,-72085,101783
26001,26001,0,-72085,101783
26002,26002,0,-72085,101783
26003,26003,0,-72085,101783
26004,26004,0,-74018,98439
26005,26005,0,-74018,98439
26006,26006,0,-74018,98439
26007,26007,0,-74018,98439
26008,26008,0,-62137,102730
26009,26009,0,-62137,102730
26010,26010,0,-62137,102730
26011,26011,0,-62137,102730
26012,26012,0,-49599,108294
26013,26013,0,-49599,108294
26014,26014,0,-49599,108294
26015,26015,0,-49599,108294
26016,26016,0,-11133,114539
26017,26017,0,-11133,114539
26018,26018,0,-11133,114539
26019,26019,0,-11133,114539
26020,26020,0,16745,125625
26021,26021,0,16745,125625
26022,26022,0,16745,125625
26023,26023,0,16745,125625
26024,26024,0,16745,125625
26025,26025,0,16745,125625
26026,26026,0,16745,125625
26027,26027,0,16745,125625
26028,26028,0,92054,108379
26029,26029,0,92054,108379
26030,26030,0,92054,108379
26031,26031,0,92054,108379
26032,26032,0,105364,76378
26033,26033,0,105364,76378
26034,26034,0,105364,76378
26035,26035,0,105364,76378
26036,26036,0,113442,65518
26037,26037,0,113442,65518
26038,26038,0,113442,65518
26039,26039,0,113442,65518
26040,26040,0,107226,49884
26041,26041,0,107226,49884
26042,26042,0,107226,49884
26043,26043,0,107226,49884
26044,26044,0,98884,63220
26045,26045,0,98884,63220
26046,26046,0,98884,63220
26047,26047,0,98884,63220
26048,26048,0,88126,68181
26049,26049,0,88126,68181
26050,26050,0,88126,68181
26051,26051,0,88126,68181
26052,26052,0,69823,94261
26053,26053,0,69823,94261
26054,26054,0,69823,94261
26055,26055,0,69823,94261
26056,26056,0,48508,100683
26057,26057,0,48508,100683
26058,26058,0,48508,100683
26059,26059,0,48508,100683
26060,26060,0,48508,100683
26061,26061,0,48508,100683
26062,26062,0,48508,100683
26063,26063,0,48508,100683
26064,26064,0,-15662,124165
26065,26065,0,-15662,124165
26066,26066,0,-15662,124165
26067,26067,0,-15662,124165
26068,26068,0,-39376,115757
26069,26069,0,-39376,115757
26070,26070,0,-39376,115757
26071,26071,0,-39376,115757
26072,26072,0,-60471,110677
26073,26073,0,-60471,110677
26074,26074,0,-60471,110677
26075,26075,0,-60471,110677
26076,26076,0,-63193,98519
26077,26077,0,-63193,98519
26078,26078,0,-63193,98519
26079,26079,0,-63193,98519
26080,26080,0,-73116,97077
26081,26081,0,-73116,97077
26082,26082,0,-73116,97077
26083,26083,0,-73116,97077
26084,26084,0,-70871,99005
26085,26085,0,-70871,99005
26086,26086,0,-70871,99005
26087,26087,0,-70871,99005
26088,26088,0,-64188,101361
26089,26089,0,-64188,101361
26090,26090,0,-64188,101361
26091,26091,0,-64188,101361
26092,26092,0,-61746,91375
26093,26093,0,-61746,91375
26094,26094,0,-61746,91375
26095,26095,0,-61746,91375
26096,26096,0,-70688,114554
26097,26097,0,-70688,114554
26098,26098,0,-70688,114554
26099,26099,0,-70688,114554
26100,26100,0,-70688,114554
26101,26101,0,-70688,114554
26102,26102,0,-70688,114554
26103,26103,0,-70688,114554
26104,26104,0,-69024,109684
26105,26105,0,-69024,109684
26106,26106,0,-69024,109684
26107,26107,0,-69024,109684
26108,26108,0,-64209,107755
26109,26109,0,-64209,107755
26110,26110,0,-64209,107755
26111,26111,0,-64209,107755
26112,26112,0,-58744,114318
26113,26113,0,-58744,114318
26114,26114,0,-58744,114318
26115,26115,0,-58744,114318
26116,26116,0,-56471,105033
26117,26117,0,-56471,105033
26118,26118,0,-56471,105033
26119,26119,0,-56471,105033
26120,26120,0,-56068,103131
26121,26121,0,-56068,103131
26122,26122,0,-56068,103131
26123,26123,0,-56068,103131
26124,26124,0,-54175,97802
26125,26125,0,-54175,97802
26126,26126,0,-54175,97802
26127,26127,0,-54175,97802
26128,26128,0,-54473,97968
26129,26129,0,-54473,97968
26130,26130,0,-54473,97968
26131,26131,0,-54473,97968
26132,26132,0,-66176,109473
26133,26133,0,-66176,109473
26134,26134,0,-66176,109473
26135,26135,0,-66176,109473
26136,26136,0,-66176,109473
26137,26137,0,-66176,109473
26138,26138,0,-66176,109473
26139,26139,0,-66176,109473
26140,26140,0,-72216,105307
26141,26141,0,-72216,105307
26142,26142,0,-72216,105307
26143,26143,0,-72216,105307
26144,26144,0,-69057,109628
26145,26145,0,-69057,109628
26146,26146,0,-69057,109628
26147,26147,0,-69057,109628
26148,26148,0,-64478,110509
26149,26149,0,-64478,110509
26150,26150,0,-64478,110509
26151,26151,0,-64478,110509
26152,26152,0,-41353,114821
26153,26153,0,-41353,114821
26154,26154,0,-41353,114821
26155,26155,0,-41353,114821
26156,26156,0,-32350,116276
26157,26157,0,-32350,116276
26158,26158,0,-32350,116276
26159,26159,0,-32350,116276
26160,26160,0,-3910,118863
26161,26161,0,-3910,118863
26162,26162,0,-3910,118863
26163,26163,0,-3910,118863
26164,26164,0,21428,113389
26165,26165,0,21428,113389
26166,26166,0,21428,113389
26167,26167,0,21428,113389
26168,26168,0,66492,106323
26169,26169,0,66492,106323
26170,26170,0,66492,106323
26171,26171,0,66492,106323
26172,26172,0,66492,106323
26173,26173,0,66492,106323
26174,26174,0,66492,106323
26175,26175,0,66492,106323
26176,26176,0,127687,32759
26177,26177,0,127687,32759
26178,26178,0,127687,32759
26179,26179,0,127687,32759
26180,26180,0,131071,-29933
26181,26181,0,131071,-29933
26182,26182,0,131071,-29933
26183,26183,0,131071,-29933
26184,26184,0,116639,-66977
26185,26185,0,116639,-66977
26186,26186,0,116639,-66977
26187,26187,0,116639,-66977
26188,26188,0,89803,-101304
26189,26189,0,89803,-101304
26190,26190,0,89803,-101304
26191,26191,0,89803,-101304
26192,26192,0,66704,-103453
26193,26193,0,66704,-103453
26194,26194,0,66704,-103453
26195,26195,0,66704,-103453
26196,26196,0,47248,-108207
26197,26197,0,47248,-108207
26198,26198,0,47248,-108207
26199,26199,0,47248,-108207
26200,26200,0,39525,-103318
26201,26201,0,39525,-103318
26202,26202,0,39525,-103318
26203,26203,0,39525,-103318
26204,26204,0,48623,-109949
26205,26205,0,48623,-109949
26206,26206,0,48623,-109949
26207,26207,0,48623,-109949
26208,26208,0,48623,-109949
26209,26209,0,48623,-109949
26210,26210,0,48623,-109949
26211,26211,0,48623,-109949
26212,26212,0,82166,-100768
26213,26213,0,82166,-100768
26214,26214,0,82166,-100768
26215,26215,0,82166,-100768
26216,26216,0,111368,-58426
26217,26217,0,111368,-58426
26218,26218,0,111368,-58426
26219,26219,0,111368,-58426
26220,26220,0,118037,-26608
26221,26221,0,118037,-26608
26222,26222,0,118037,-26608
26223,26223,0,118037,-26608
26224,26224,0,116095,19949
26225,26225,0,116095,19949
26226,26226,0,116095,19949
26227,26227,0,116095,19949
26228,26228,0,96020,70723
26229,26229,0,96020,70723
26230,26230,0,96020,70723
26231,26231,0,96020,70723
26232,26232,0,63975,92774
26233,26233,0,63975,92774
26234,26234,0,63975,92774
26235,26235,0,63975,92774
26236,26236,0,24405,101975
26237,26237,0,24405,101975
26238,26238,0,24405,101975
26239,26239,0,24405,101975
26240,26240,0,-6388,108611
26241,26241,0,-6388,108611
26242,26242,0,-6388,108611
26243,26243,0,-6388,108611
26244,26244,0,-6388,108611
26245,26245,0,-6388,108611
26246,26246,0,-6388,108611
26247,26247,0,-6388,108611
26248,26248,0,-56732,116490
26249,26249,0,-56732,116490
26250,26250,0,-56732,116490
26251,26251,0,-56732,116490
26252,26252,0,-71908,103656
26253,26253,0,-71908,103656
26254,26254,0,-71908,103656
26255,26255,0,-71908,103656
26256,26256,0,-74907,110519
26257,26257,0,-74907,110519
26258,26258,0,-74907,110519
26259,26259,0,-74907,110519
26260,26260,0,-71372,106366
26261,26261,0,-71372,106366
26262,26262,0,-71372,106366
26263,26263,0,-71372,106366
26264,26264,0,-65882,103184
26265,26265,0,-65882,103184
26266,26266,0,-65882,103184
26267,26267,0,-65882,103184
26268,26268,0,-65128,92297
26269,26269,0,-65128,92297
26270,26270,0,-65128,92297
26271,26271,0,-65128,92297
26272,26272,0,-65325,97497
26273,26273,0,-65325,97497
26274,26274,0,-65325,97497
26275,26275,0,-65325,97497
26276,26276,0,-63556,90771
26277,26277,0,-63556,90771
26278,26278,0,-63556,90771
26279,26279,0,-63556,90771
26280,26280,0,-80754,102234
26281,26281,0,-80754,102234
26282,26282,0,-80754,102234
26283,26283,0,-80754,102234
26284,26284,0,-80754,102234
26285,26285,0,-80754,102234
26286,26286,0,-80754,102234
26287,26287,0,-80754,102234
26288,26288,0,-116556,51854
26289,26289,0,-116556,51854
26290,26290,0,-116556,51854
26291,26291,0,-116556,51854
26292,26292,0,-126043,4806
26293,26293,0,-126043,4806
26294,26294,0,-126043,4806
26295,26295,0,-126043,4806
26296,26296,0,-108861,-27655
26297,26297,0,-108861,-27655
26298,26298,0,-108861,-27655
26299,26299,0,-108861,-27655
26300,26300,0,-94848,-62279
26301,26301,0,-94848,-62279
26302,26302,0,-94848,-62279
26303,26303,0,-94848,-62279
26304,26304,0,-68996,-103358
26305,26305,0,-68996,-103358
26306,26306,0,-68996,-103358
26307,26307,0,-68996,-103358
26308,26308,0,-30100,-106548
26309,26309,0,-30100,-106548
26310,26310,0,-30100,-106548
26311,26311,0,-30100,-106548
26312,26312,0,1358,-102592
26313,26313,0,1358,-102592
26314,26314,0,1358,-102592
26315,26315,0,1358,-102592
26316,26316,0,43087,-113996
26317,26317,0,43087,-113996
26318,26318,0,43087,-113996
26319,26319,0,43087,-113996
26320,26320,0,43087,-113996
26321,26321,0,43087,-113996
26322,26322,0,43087,-113996
26323,26323,0,43087,-113996
26324,26324,0,76984,-109304
26325,26325,0,76984,-109304
26326,26326,0,76984,-109304
26327,26327,0,76984,-109304
26328,26328,0,77230,-102106
26329,26329,0,77230,-102106
26330,26330,0,77230,-102106
26331,26331,0,77230,-102106
26332,26332,0,64127,-108242
26333,26333,0,64127,-108242
26334,26334,0,64127,-108242
26335,26335,0,64127,-108242
26336,26336,0,51396,-114620
26337,26337,0,51396,-114620
26338,26338,0,51396,-114620
26339,26339,0,51396,-114620
26340,26340,0,9228,-123676
26341,26341,0,9228,-123676
26342,26342,0,9228,-123676
26343,26343,0,9228,-123676
26344,26344,0,-21644,-123233
26345,26345,0,-21644,-123233
26346,26346,0,-21644,-123233
26347,26347,0,-21644,-123233
26348,26348,0,-62590,-103453
26349,26349,0,-62590,-103453
26350,26350,0,-62590,-103453
26351,26351,0,-62590,-103453
26352,26352,0,-105645,-85504
26353,26353,0,-105645,-85504
26354,26354,0,-105645,-85504
26355,26355,0,-105645,-85504
26356,26356,0,-105645,-85504
26357,26357,0,-105645,-85504
26358,26358,0,-105645,-85504
26359,26359,0,-105645,-85504
26360,26360,0,-131072,28223
26361,26361,0,-131072,28223
26362,26362,0,-131072,28223
26363,26363,0,-131072,28223
26364,26364,0,-114346,71487
26365,26365,0,-114346,71487
26366,26366,0,-114346,71487
26367,26367,0,-114346,71487
26368,26368,0,-88784,107666
26369,26369,0,-88784,107666
26370,26370,0,-88784,107666
26371,26371,0,-88784,107666
26372,26372,0,-63398,108632
26373,26373,0,-63398,108632
26374,26374,0,-63398,108632
26375,26375,0,-63398,108632
26376,26376,0,-42779,111169
26377,26377,0,-42779,111169
26378,26378,0,-42779,111169
26379,26379,0,-42779,111169
26380,26380,0,-41171,107320
26381,26381,0,-41171,107320
26382,26382,0,-41171,107320
26383,26383,0,-41171,107320
26384,26384,0,-50199,104551
26385,26385,0,-50199,104551
26386,26386,0,-50199,104551
26387,26387,0,-50199,104551
26388,26388,0,-67388,92608
26389,26389,0,-67388,92608
26390,26390,0,-67388,92608
26391,26391,0,-67388,92608
26392,26392,0,-67388,92608
26393,26393,0,-67388,92608
26394,26394,0,-67388,92608
26395,26395,0,-67388,92608
26396,26396,0,-114902,58788
26397,26397,0,-114902,58788
26398,26398,0,-114902,58788
26399,26399,0,-114902,58788
26400,26400,0,-115573,30303
26401,26401,0,-115573,30303
26402,26402,0,-115573,30303
26403,26403,0,-115573,30303
26404,26404,0,-116484,-16174
26405,26405,0,-116484,-16174
26406,26406,0,-116484,-16174
26407,26407,0,-116484,-16174
26408,26408,0,-112200,-42246
26409,26409,0,-112200,-42246
26410,26410,0,-112200,-42246
26411,26411,0,-112200,-42246
26412,26412,0,-108106,-45583
26413,26413,0,-108106,-45583
26414,26414,0,-108106,-45583
26415,26415,0,-108106,-45583
26416,26416,0,-98844,-59213
26417,26417,0,-98844,-59213
26418,26418,0,-98844,-59213
26419,26419,0,-98844,-59213
26420,26420,0,-97889,-51480
26421,26421,0,-97889,-51480
26422,26422,0,-97889,-51480
26423,26423,0,-97889,-51480
26424,26424,0,-107901,-41360
26425,26425,0,-107901,-41360
26426,26426,0,-107901,-41360
26427,26427,0,-107901,-41360
26428,26428,0,-107901,-41360
26429,26429,0,-107901,-41360
26430,26430,0,-107901,-41360
26431,26431,0,-107901,-41360
26432,26432,0,-131072,21106
26433,26433,0,-131072,21106
26434,26434,0,-131072,21106
26435,26435,0,-131072,21106
26436,26436,0,-124054,53671
26437,26437,0,-124054,53671
26438,26438,0,-124054,53671
26439,26439,0,-124054,53671
26440,26440,0,-105298,93590
26441,26441,0,-105298,93590
26442,26442,0,-105298,93590
26443,26443,0,-105298,93590
26444,26444,0,-79345,103402
26445,26445,0,-79345,103402
26446,26446,0,-79345,103402
26447,26447,0,-79345,103402
26448,26448,0,-59632,109974
26449,26449,0,-59632,109974
26450,26450,0,-59632,109974
26451,26451,0,-59632,109974
26452,26452,0,-51257,103270
26453,26453,0,-51257,103270
26454,26454,0,-51257,103270
26455,26455,0,-51257,103270
26456,26456,0,-52952,101965
26457,26457,0,-52952,101965
26458,26458,0,-52952,101965
26459,26459,0,-52952,101965
26460,26460,0,-67237,86363
26461,26461,0,-67237,86363
26462,26462,0,-67237,86363
26463,26463,0,-67237,86363
26464,26464,0,-94892,85336
26465,26465,0,-94892,85336
26466,26466,0,-94892,85336
26467,26467,0,-94892,85336
26468,26468,0,-94892,85336
26469,26469,0,-94892,85336
26470,26470,0,-94892,85336
26471,26471,0,-94892,85336
26472,26472,0,-119480,22052
26473,26473,0,-119480,22052
26474,26474,0,-119480,22052
26475,26475,0,-119480,22052
26476,26476,0,-122022,-19271
26477,26477,0,-122022,-19271
26478,26478,0,-122022,-19271
26479,26479,0,-122022,-19271
